3.433550298213958740e-01,4.803340733051300049e-01,7.894616723060607910e-01,6.139019727706909180e-01
7.212827801704406738e-01,2.993895113468170166e-01,9.401780366897583008e-01,4.911549389362335205e-01
4.709044992923736572e-01,2.909896671772003174e-01,6.032949090003967285e-01,4.220590889453887939e-01
